episode_index,repeat_index,position_in_cycle,dataset_index,original_task_id,is_specialist_task,selected_shared_path,selected_unshared_path,cumulative_shared_path_ratio,rolling_shared_path_ratio_last10,shared_branch_triggered,unshared_branch_triggered,shared_update_count,cumulative_shared_update_count,unshared_edge_update_count,cumulative_unshared_edge_update_count,selected_path,selected_shared_path_nodes,selected_unshared_path_nodes,raw_terminal_penalty,total_cost
10,1,0,19,[mms_issue]airplane_mode_on|bad_network_preference|break_app_sms_permission[PERSONA:Hard],False,True,False,0.8181818181818182,0.8,True,False,5,32,3,44,"['stage1_n2__from__root__c02', 'stage2_n3__from__n0002__c03', 'stage3_n3__from__n0011__c01', 'stage4_n2__from__n0038__c01', 'stage5_n2__from__n0110__c02']","['stage1_n2__from__root__c02', 'stage2_n3__from__n0002__c03', 'stage3_n3__from__n0011__c01', 'stage4_n2__from__n0038__c01', 'stage5_n2__from__n0110__c02']",[],1.5,0.21348611949305976
11,1,1,13,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None],False,True,False,0.8333333333333334,0.8,True,False,5,37,2,46,"['stage1_n4__from__root__c04', 'stage2_n1__from__n0004__c01', 'stage3_n2__from__n0015__c02', 'stage4_n1__from__n0051__c01', 'stage5_n1__from__n0144__c01']","['stage1_n4__from__root__c04', 'stage2_n1__from__n0004__c01', 'stage3_n2__from__n0015__c02', 'stage4_n1__from__n0051__c01', 'stage5_n1__from__n0144__c01']",[],0.0,0.14239136994568496
12,1,2,7,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy],False,True,False,0.8461538461538461,0.8,True,False,5,42,2,48,"['stage1_n2__from__root__c02', 'stage2_n1__from__n0002__c01', 'stage3_n1__from__n0009__c01', 'stage4_n1__from__n0032__c01', 'stage5_n1__from__n0097__c01']","['stage1_n2__from__root__c02', 'stage2_n1__from__n0002__c01', 'stage3_n1__from__n0009__c01', 'stage4_n1__from__n0032__c01', 'stage5_n1__from__n0097__c01']",[],0.0,0.16129450814725407
13,1,3,25,[mms_issue]airplane_mode_on|break_app_both_permissions|data_usage_exceeded[PERSONA:Hard],False,True,False,0.8571428571428571,0.8,True,False,3,45,5,53,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n4__from__n0022__c02', 'stage4_n4__from__n0072__c03', 'stage5_n3__from__n0210__c02']","['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n4__from__n0022__c02', 'stage4_n4__from__n0072__c03', 'stage5_n3__from__n0210__c02']",[],6.0,0.29891701870850934
14,1,4,36,[mms_issue]airplane_mode_on|break_app_storage_permission[PERSONA:Easy],False,True,False,0.8666666666666667,0.8,True,False,5,50,3,56,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n3__from__n0008__c01', 'stage4_n2__from__n0029__c01', 'stage5_n2__from__n0087__c02']","['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n3__from__n0008__c01', 'stage4_n2__from__n0029__c01', 'stage5_n2__from__n0087__c02']",[],1.5,0.16666671695835847
15,1,5,18,[mms_issue]bad_network_preference[PERSONA:None],False,True,False,0.875,0.8,True,False,5,55,2,58,"['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n1__from__n0006__c01', 'stage4_n1__from__n0023__c01', 'stage5_n2__from__n0074__c02']","['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n1__from__n0006__c01', 'stage4_n1__from__n0023__c01', 'stage5_n2__from__n0074__c02']",[],1.5,0.1719579058539529
16,1,6,24,[mms_issue]bad_network_preference|break_app_storage_permission[PERSONA:None],False,True,False,0.8823529411764706,0.8,True,False,5,60,2,60,"['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n1__from__n0006__c01', 'stage4_n1__from__n0023__c01', 'stage5_n1__from__n0074__c01']","['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n1__from__n0006__c01', 'stage4_n1__from__n0023__c01', 'stage5_n1__from__n0074__c01']",[],1.5,0.17876403138201566
17,1,7,23,[mms_issue]bad_wifi_calling[PERSONA:Easy],False,True,False,0.8888888888888888,0.8,True,False,2,62,4,64,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n5__from__n0022__c03', 'stage4_n2__from__n0073__c01', 'stage5_n2__from__n0212__c02']","['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n5__from__n0022__c03', 'stage4_n2__from__n0073__c01', 'stage5_n2__from__n0212__c02']",[],0.0,0.23327278213639108
18,1,8,61,[mms_issue]bad_wifi_calling|break_app_storage_permission[PERSONA:Easy],False,True,False,0.8947368421052632,0.9,True,False,5,67,3,67,"['stage1_n2__from__root__c02', 'stage2_n2__from__n0002__c02', 'stage3_n2__from__n0010__c01', 'stage4_n1__from__n0034__c01', 'stage5_n1__from__n0099__c01']","['stage1_n2__from__root__c02', 'stage2_n2__from__n0002__c02', 'stage3_n2__from__n0010__c01', 'stage4_n1__from__n0034__c01', 'stage5_n1__from__n0099__c01']",[],0.0,0.14832181653590826
19,1,9,0,[mms_issue]break_app_both_permissions[PERSONA:Hard],False,True,False,0.9,1.0,True,False,5,72,2,69,"['stage1_n3__from__root__c03', 'stage2_n1__from__n0003__c01', 'stage3_n2__from__n0012__c02', 'stage4_n1__from__n0042__c01', 'stage5_n2__from__n0121__c02']","['stage1_n3__from__root__c03', 'stage2_n1__from__n0003__c01', 'stage3_n2__from__n0012__c02', 'stage4_n1__from__n0042__c01', 'stage5_n2__from__n0121__c02']",[],1.5,0.22042018708509353
20,2,0,19,[mms_issue]airplane_mode_on|bad_network_preference|break_app_sms_permission[PERSONA:Hard],False,True,False,0.9047619047619048,1.0,True,False,4,76,3,72,"['stage1_n5__from__root__c05', 'stage2_n3__from__n0005__c01', 'stage3_n3__from__n0020__c01', 'stage4_n3__from__n0065__c02', 'stage5_n2__from__n0187__c02']","['stage1_n5__from__root__c05', 'stage2_n3__from__n0005__c01', 'stage3_n3__from__n0020__c01', 'stage4_n3__from__n0065__c02', 'stage5_n2__from__n0187__c02']",[],1.5,0.1948630054315027
21,2,1,13,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None],False,True,False,0.9090909090909091,1.0,True,False,2,78,4,76,"['stage1_n2__from__root__c02', 'stage2_n2__from__n0002__c02', 'stage3_n5__from__n0010__c04', 'stage4_n3__from__n0037__c02', 'stage5_n3__from__n0107__c03']","['stage1_n2__from__root__c02', 'stage2_n2__from__n0002__c02', 'stage3_n5__from__n0010__c04', 'stage4_n3__from__n0037__c02', 'stage5_n3__from__n0107__c03']",[],0.0,0.13974818949909473
22,2,2,7,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy],False,True,False,0.9130434782608695,1.0,True,False,5,83,3,79,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n3__from__n0026__c02', 'stage5_n3__from__n0078__c03']","['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n3__from__n0026__c02', 'stage5_n3__from__n0078__c03']",[],0.0,0.12104843089921545
23,2,3,25,[mms_issue]airplane_mode_on|break_app_both_permissions|data_usage_exceeded[PERSONA:Hard],False,True,False,0.9166666666666666,1.0,True,False,5,88,2,81,"['stage1_n3__from__root__c03', 'stage2_n1__from__n0003__c01', 'stage3_n2__from__n0012__c02', 'stage4_n1__from__n0042__c01', 'stage5_n1__from__n0121__c01']","['stage1_n3__from__root__c03', 'stage2_n1__from__n0003__c01', 'stage3_n2__from__n0012__c02', 'stage4_n1__from__n0042__c01', 'stage5_n1__from__n0121__c01']",[],6.0,0.33475211225105617
24,2,4,36,[mms_issue]airplane_mode_on|break_app_storage_permission[PERSONA:Easy],False,True,False,0.92,1.0,True,False,2,90,4,85,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n3__from__n0028__c02', 'stage5_n2__from__n0084__c02']","['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n3__from__n0028__c02', 'stage5_n2__from__n0084__c02']",[],1.5,0.18669477972238988
25,2,5,35,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],True,True,False,0.9230769230769231,1.0,True,False,2,92,4,89,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n5__from__n0021__c03', 'stage4_n2__from__n0070__c01', 'stage5_n2__from__n0202__c02']","['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n5__from__n0021__c03', 'stage4_n2__from__n0070__c01', 'stage5_n2__from__n0202__c02']",[],18.5,0.7121353349426675
26,2,6,51,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],True,True,False,0.9259259259259259,1.0,True,False,5,97,2,91,"['stage1_n2__from__root__c02', 'stage2_n1__from__n0002__c01', 'stage3_n1__from__n0009__c01', 'stage4_n1__from__n0032__c01', 'stage5_n1__from__n0097__c01']","['stage1_n2__from__root__c02', 'stage2_n1__from__n0002__c01', 'stage3_n1__from__n0009__c01', 'stage4_n1__from__n0032__c01', 'stage5_n1__from__n0097__c01']",[],20.5,0.790675165962583
27,2,7,45,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],True,True,False,0.9285714285714286,1.0,True,False,5,102,2,93,"['stage1_n4__from__root__c04', 'stage2_n1__from__n0004__c01', 'stage3_n1__from__n0015__c01', 'stage4_n1__from__n0050__c01', 'stage5_n1__from__n0143__c01']","['stage1_n4__from__root__c04', 'stage2_n1__from__n0004__c01', 'stage3_n1__from__n0015__c01', 'stage4_n1__from__n0050__c01', 'stage5_n1__from__n0143__c01']",[],11.0,0.498284852142426
28,2,8,40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],True,True,False,0.9310344827586207,1.0,True,False,5,107,3,96,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n2__from__n0007__c01', 'stage4_n1__from__n0025__c01', 'stage5_n2__from__n0076__c02']","['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n2__from__n0007__c01', 'stage4_n1__from__n0025__c01', 'stage5_n2__from__n0076__c02']",[],19.5,0.7279385938442968
29,2,9,46,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],True,True,False,0.9333333333333333,1.0,True,False,2,109,4,100,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n5__from__n0008__c03', 'stage4_n2__from__n0031__c01', 'stage5_n1__from__n0093__c01']","['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n5__from__n0008__c03', 'stage4_n2__from__n0031__c01', 'stage5_n1__from__n0093__c01']",[],21.5,0.7866173808086904
30,3,0,16,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],True,True,False,0.9354838709677419,1.0,True,False,3,112,3,103,"['stage1_n4__from__root__c04', 'stage2_n5__from__n0004__c05', 'stage3_n3__from__n0019__c01', 'stage4_n3__from__n0062__c02', 'stage5_n3__from__n0177__c03']","['stage1_n4__from__root__c04', 'stage2_n5__from__n0004__c05', 'stage3_n3__from__n0019__c01', 'stage4_n3__from__n0062__c02', 'stage5_n3__from__n0177__c03']",[],8.0,0.3894912492456246
31,3,1,65,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],True,True,False,0.9375,1.0,True,False,4,116,5,108,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n4__from__n0021__c02', 'stage4_n4__from__n0069__c03', 'stage5_n1__from__n0200__c01']","['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n4__from__n0021__c02', 'stage4_n4__from__n0069__c03', 'stage5_n1__from__n0200__c01']",[],5.0,0.3079443270971636
32,3,2,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],True,True,False,0.9393939393939394,1.0,True,False,4,120,3,111,"['stage1_n5__from__root__c05', 'stage2_n3__from__n0005__c01', 'stage3_n3__from__n0020__c01', 'stage4_n2__from__n0065__c01', 'stage5_n2__from__n0186__c02']","['stage1_n5__from__root__c05', 'stage2_n3__from__n0005__c01', 'stage3_n3__from__n0020__c01', 'stage4_n2__from__n0065__c01', 'stage5_n2__from__n0186__c02']",[],19.5,0.726537567893784
33,3,3,17,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],True,True,False,0.9411764705882353,1.0,True,False,5,125,3,114,"['stage1_n3__from__root__c03', 'stage2_n2__from__n0003__c02', 'stage3_n2__from__n0013__c01', 'stage4_n1__from__n0043__c01', 'stage5_n1__from__n0122__c01']","['stage1_n3__from__root__c03', 'stage2_n2__from__n0003__c02', 'stage3_n2__from__n0013__c01', 'stage4_n1__from__n0043__c01', 'stage5_n1__from__n0122__c01']",[],15.0,0.6170568799034399
34,3,4,67,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|user_abroad_roaming_disabled_off[PERSONA:None],False,True,False,0.9428571428571428,1.0,True,False,5,130,3,117,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n3__from__n0026__c02', 'stage5_n2__from__n0078__c02']","['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n3__from__n0026__c02', 'stage5_n2__from__n0078__c02']",[],3.0,0.24191324683162344
35,3,5,35,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],True,True,False,0.9444444444444444,1.0,True,False,4,134,3,120,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n3__from__n0021__c01', 'stage4_n2__from__n0068__c01', 'stage5_n2__from__n0196__c02']","['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n3__from__n0021__c01', 'stage4_n2__from__n0068__c01', 'stage5_n2__from__n0196__c02']",[],18.5,0.7121528364514184
36,3,6,51,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],True,True,False,0.9459459459459459,1.0,True,False,3,137,3,123,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n3__from__n0022__c01', 'stage4_n2__from__n0071__c01', 'stage5_n1__from__n0206__c01']","['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n3__from__n0022__c01', 'stage4_n2__from__n0071__c01', 'stage5_n1__from__n0206__c01']",[],2.0,0.2008762824381412
37,3,7,45,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],True,True,False,0.9473684210526315,1.0,True,False,5,142,5,128,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n4__from__n0027__c03', 'stage5_n3__from__n0081__c02']","['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n4__from__n0027__c03', 'stage5_n3__from__n0081__c02']",[],9.0,0.43700181050090525
38,3,8,40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],True,True,False,0.9487179487179487,1.0,True,False,3,145,3,131,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n3__from__n0022__c01', 'stage4_n2__from__n0071__c01', 'stage5_n2__from__n0206__c02']","['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n3__from__n0022__c01', 'stage4_n2__from__n0071__c01', 'stage5_n2__from__n0206__c02']",[],6.0,0.37988473144236573
39,3,9,46,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],True,True,False,0.95,1.0,True,False,3,148,4,135,"['stage1_n4__from__root__c04', 'stage2_n5__from__n0004__c05', 'stage3_n4__from__n0019__c02', 'stage4_n2__from__n0063__c01', 'stage5_n2__from__n0178__c02']","['stage1_n4__from__root__c04', 'stage2_n5__from__n0004__c05', 'stage3_n4__from__n0019__c02', 'stage4_n2__from__n0063__c01', 'stage5_n2__from__n0178__c02']",[],14.0,0.5929103802051902
40,4,0,16,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],True,True,False,0.9512195121951219,1.0,True,False,5,153,3,138,"['stage1_n2__from__root__c02', 'stage2_n2__from__n0002__c02', 'stage3_n3__from__n0010__c02', 'stage4_n3__from__n0035__c02', 'stage5_n4__from__n0101__c04']","['stage1_n2__from__root__c02', 'stage2_n2__from__n0002__c02', 'stage3_n3__from__n0010__c02', 'stage4_n3__from__n0035__c02', 'stage5_n4__from__n0101__c04']",[],3.0,0.2425178032589016
41,4,1,65,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],True,True,False,0.9523809523809523,1.0,True,False,5,158,4,142,"['stage1_n3__from__root__c03', 'stage2_n3__from__n0003__c03', 'stage3_n4__from__n0014__c02', 'stage4_n3__from__n0048__c02', 'stage5_n2__from__n0136__c02']","['stage1_n3__from__root__c03', 'stage2_n3__from__n0003__c03', 'stage3_n4__from__n0014__c02', 'stage4_n3__from__n0048__c02', 'stage5_n2__from__n0136__c02']",[],0.0,0.15423732649366323
42,4,2,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],True,True,False,0.9534883720930233,1.0,True,False,1,159,5,147,"['stage1_n2__from__root__c02', 'stage2_n2__from__n0002__c02', 'stage3_n5__from__n0010__c04', 'stage4_n5__from__n0037__c04', 'stage5_n2__from__n0109__c01']","['stage1_n2__from__root__c02', 'stage2_n2__from__n0002__c02', 'stage3_n5__from__n0010__c04', 'stage4_n5__from__n0037__c04', 'stage5_n2__from__n0109__c01']",[],19.5,0.7461314121907061
43,4,3,17,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],True,True,False,0.9545454545454546,1.0,True,False,5,164,4,151,"['stage1_n4__from__root__c04', 'stage2_n4__from__n0004__c04', 'stage3_n4__from__n0018__c02', 'stage4_n2__from__n0060__c01', 'stage5_n2__from__n0168__c02']","['stage1_n4__from__root__c04', 'stage2_n4__from__n0004__c04', 'stage3_n4__from__n0018__c02', 'stage4_n2__from__n0060__c01', 'stage5_n2__from__n0168__c02']",[],14.0,0.5928145745322873
44,4,4,67,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|user_abroad_roaming_disabled_off[PERSONA:None],False,True,False,0.9555555555555556,1.0,True,False,5,169,2,153,"['stage1_n2__from__root__c02', 'stage2_n1__from__n0002__c01', 'stage3_n2__from__n0009__c02', 'stage4_n1__from__n0033__c01', 'stage5_n1__from__n0098__c01']","['stage1_n2__from__root__c02', 'stage2_n1__from__n0002__c01', 'stage3_n2__from__n0009__c02', 'stage4_n1__from__n0033__c01', 'stage5_n1__from__n0098__c01']",[],3.0,0.2604594146047073
45,4,5,35,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],True,False,True,0.9347826086956522,0.9,False,True,0,169,5,158,"['stage1_n4__from__root__c04', 'stage2_n3__from__n0004__c03', 'stage3_n4__from__n0017__c02', 'stage4_n5__from__n0057__c04', 'stage5_n5__from__n0161__c03']",[],"['stage1_n4__from__root__c04', 'stage2_n3__from__n0004__c03', 'stage3_n4__from__n0017__c02', 'stage4_n5__from__n0057__c04', 'stage5_n5__from__n0161__c03']",13.0,0.5449669583584792
