episode_index,repeat_index,position_in_cycle,dataset_index,original_task_id,is_specialist_task,selected_shared_path,selected_unshared_path,cumulative_shared_path_ratio,rolling_shared_path_ratio_last10,shared_branch_triggered,unshared_branch_triggered,shared_update_count,cumulative_shared_update_count,unshared_edge_update_count,cumulative_unshared_edge_update_count,selected_path,selected_shared_path_nodes,selected_unshared_path_nodes,raw_terminal_penalty,total_cost
10,1,0,19,[mms_issue]airplane_mode_on|bad_network_preference|break_app_sms_permission[PERSONA:Hard],False,True,False,0.8181818181818182,0.8,True,False,5,32,5,46,"['stage1_n3__from__root__c03', 'stage2_n3__from__n0003__c03', 'stage3_n4__from__n0014__c02', 'stage4_n4__from__n0048__c03', 'stage5_n4__from__n0137__c03']","['stage1_n3__from__root__c03', 'stage2_n3__from__n0003__c03', 'stage3_n4__from__n0014__c02', 'stage4_n4__from__n0048__c03', 'stage5_n4__from__n0137__c03']",[],1.5,0.15980069402534702
11,1,1,13,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None],False,True,False,0.8333333333333334,0.8,True,False,5,37,2,48,"['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n1__from__n0006__c01', 'stage4_n1__from__n0023__c01', 'stage5_n1__from__n0074__c01']","['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n1__from__n0006__c01', 'stage4_n1__from__n0023__c01', 'stage5_n1__from__n0074__c01']",[],0.0,0.13607423053711526
12,1,2,7,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy],False,True,False,0.8461538461538461,0.8,True,False,5,42,5,53,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n4__from__n0008__c02', 'stage4_n4__from__n0030__c03', 'stage5_n1__from__n0091__c01']","['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n4__from__n0008__c02', 'stage4_n4__from__n0030__c03', 'stage5_n1__from__n0091__c01']",[],0.0,0.10101750150875075
13,1,3,25,[mms_issue]airplane_mode_on|break_app_both_permissions|data_usage_exceeded[PERSONA:Hard],False,True,False,0.8571428571428571,0.8,True,False,2,44,4,57,"['stage1_n4__from__root__c04', 'stage2_n2__from__n0004__c02', 'stage3_n5__from__n0016__c04', 'stage4_n2__from__n0055__c01', 'stage5_n2__from__n0152__c02']","['stage1_n4__from__root__c04', 'stage2_n2__from__n0004__c02', 'stage3_n5__from__n0016__c04', 'stage4_n2__from__n0055__c01', 'stage5_n2__from__n0152__c02']",[],5.5,0.4382414001207001
14,1,4,35,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],True,True,False,0.8666666666666667,0.8,True,False,5,49,3,60,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n3__from__n0008__c01', 'stage4_n3__from__n0029__c02', 'stage5_n1__from__n0088__c01']","['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n3__from__n0008__c01', 'stage4_n3__from__n0029__c02', 'stage5_n1__from__n0088__c01']",[],13.0,0.5206155703077852
15,1,5,51,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],True,True,False,0.875,0.8,True,False,5,54,2,62,"['stage1_n2__from__root__c02', 'stage2_n1__from__n0002__c01', 'stage3_n1__from__n0009__c01', 'stage4_n1__from__n0032__c01', 'stage5_n1__from__n0097__c01']","['stage1_n2__from__root__c02', 'stage2_n1__from__n0002__c01', 'stage3_n1__from__n0009__c01', 'stage4_n1__from__n0032__c01', 'stage5_n1__from__n0097__c01']",[],21.5,0.8274239589619795
16,1,6,45,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],True,True,False,0.8823529411764706,0.8,True,False,2,56,4,66,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n5__from__n0021__c03', 'stage4_n2__from__n0070__c01', 'stage5_n2__from__n0202__c02']","['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n5__from__n0021__c03', 'stage4_n2__from__n0070__c01', 'stage5_n2__from__n0202__c02']",[],0.0,0.1288617984308992
17,1,7,40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],True,True,False,0.8888888888888888,0.8,True,False,5,61,3,69,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n3__from__n0026__c02', 'stage5_n2__from__n0078__c02']","['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n3__from__n0026__c02', 'stage5_n2__from__n0078__c02']",[],3.0,0.23015600482800241
18,1,8,46,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],True,True,False,0.8947368421052632,0.9,True,False,5,66,2,71,"['stage1_n3__from__root__c03', 'stage2_n1__from__n0003__c01', 'stage3_n2__from__n0012__c02', 'stage4_n1__from__n0042__c01', 'stage5_n1__from__n0121__c01']","['stage1_n3__from__root__c03', 'stage2_n1__from__n0003__c01', 'stage3_n2__from__n0012__c02', 'stage4_n1__from__n0042__c01', 'stage5_n1__from__n0121__c01']",[],20.5,0.789043452021726
19,1,9,16,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],True,True,False,0.9,1.0,True,False,5,71,2,73,"['stage1_n2__from__root__c02', 'stage2_n1__from__n0002__c01', 'stage3_n2__from__n0009__c02', 'stage4_n1__from__n0033__c01', 'stage5_n1__from__n0098__c01']","['stage1_n2__from__root__c02', 'stage2_n1__from__n0002__c01', 'stage3_n2__from__n0009__c02', 'stage4_n1__from__n0033__c01', 'stage5_n1__from__n0098__c01']",[],2.0,0.20625512975256488
20,2,0,65,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],True,True,False,0.9047619047619048,1.0,True,False,5,76,3,76,"['stage1_n2__from__root__c02', 'stage2_n2__from__n0002__c02', 'stage3_n3__from__n0010__c02', 'stage4_n3__from__n0035__c02', 'stage5_n3__from__n0101__c03']","['stage1_n2__from__root__c02', 'stage2_n2__from__n0002__c02', 'stage3_n3__from__n0010__c02', 'stage4_n3__from__n0035__c02', 'stage5_n3__from__n0101__c03']",[],18.5,0.7358394689197344
21,2,1,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],True,True,False,0.9090909090909091,1.0,True,False,4,80,3,79,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n3__from__n0021__c01', 'stage4_n2__from__n0068__c01', 'stage5_n1__from__n0196__c01']","['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n3__from__n0021__c01', 'stage4_n2__from__n0068__c01', 'stage5_n1__from__n0196__c01']",[],2.0,0.21483811104405554
22,2,2,17,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],True,True,False,0.9130434782608695,1.0,True,False,3,83,5,84,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n4__from__n0022__c02', 'stage4_n4__from__n0072__c03', 'stage5_n4__from__n0210__c03']","['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n4__from__n0022__c02', 'stage4_n4__from__n0072__c03', 'stage5_n4__from__n0210__c03']",[],20.5,0.7682211828605915
23,2,3,67,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|user_abroad_roaming_disabled_off[PERSONA:None],False,True,False,0.9166666666666666,1.0,True,False,5,88,2,86,"['stage1_n4__from__root__c04', 'stage2_n1__from__n0004__c01', 'stage3_n2__from__n0015__c02', 'stage4_n1__from__n0051__c01', 'stage5_n2__from__n0144__c02']","['stage1_n4__from__root__c04', 'stage2_n1__from__n0004__c01', 'stage3_n2__from__n0015__c02', 'stage4_n1__from__n0051__c01', 'stage5_n2__from__n0144__c02']",[],1.0,0.16399411587205792
24,2,4,35,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],True,False,True,0.88,0.9,False,True,0,88,5,91,"['stage1_n5__from__root__c05', 'stage2_n3__from__n0005__c01', 'stage3_n4__from__n0020__c02', 'stage4_n5__from__n0066__c04', 'stage5_n5__from__n0191__c03']",[],"['stage1_n5__from__root__c05', 'stage2_n3__from__n0005__c01', 'stage3_n4__from__n0020__c02', 'stage4_n5__from__n0066__c04', 'stage5_n5__from__n0191__c03']",13.0,0.5661445383222692
25,2,5,51,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],True,True,False,0.8846153846153846,0.9,True,False,2,90,4,95,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n5__from__n0008__c03', 'stage4_n2__from__n0031__c01', 'stage5_n2__from__n0093__c02']","['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n5__from__n0008__c03', 'stage4_n2__from__n0031__c01', 'stage5_n2__from__n0093__c02']",[],13.0,0.5541851237175618
26,2,6,45,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],True,True,False,0.8888888888888888,0.9,True,False,4,94,3,98,"['stage1_n5__from__root__c05', 'stage2_n3__from__n0005__c01', 'stage3_n3__from__n0020__c01', 'stage4_n3__from__n0065__c02', 'stage5_n2__from__n0187__c02']","['stage1_n5__from__root__c05', 'stage2_n3__from__n0005__c01', 'stage3_n3__from__n0020__c01', 'stage4_n3__from__n0065__c02', 'stage5_n2__from__n0187__c02']",[],11.0,0.49403862401931203
27,2,7,40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],True,True,False,0.8928571428571429,0.9,True,False,5,99,3,101,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n2__from__n0007__c01', 'stage4_n1__from__n0025__c01', 'stage5_n2__from__n0076__c02']","['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n2__from__n0007__c01', 'stage4_n1__from__n0025__c01', 'stage5_n2__from__n0076__c02']",[],3.0,0.23097933011466507
28,2,8,46,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],True,True,False,0.896551724137931,0.9,True,False,2,101,4,105,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n2__from__n0028__c01', 'stage5_n1__from__n0083__c01']","['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n2__from__n0028__c01', 'stage5_n1__from__n0083__c01']",[],15.0,0.6143255884127942
29,2,9,16,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],True,True,False,0.9,0.9,True,False,3,104,3,108,"['stage1_n4__from__root__c04', 'stage2_n5__from__n0004__c05', 'stage3_n3__from__n0019__c01', 'stage4_n3__from__n0062__c02', 'stage5_n3__from__n0177__c03']","['stage1_n4__from__root__c04', 'stage2_n5__from__n0004__c05', 'stage3_n3__from__n0019__c01', 'stage4_n3__from__n0062__c02', 'stage5_n3__from__n0177__c03']",[],2.0,0.20972103198551598
30,3,0,65,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],True,True,False,0.9032258064516129,0.9,True,False,5,109,5,113,"['stage1_n4__from__root__c04', 'stage2_n4__from__n0004__c04', 'stage3_n4__from__n0018__c02', 'stage4_n4__from__n0060__c03', 'stage5_n1__from__n0170__c01']","['stage1_n4__from__root__c04', 'stage2_n4__from__n0004__c04', 'stage3_n4__from__n0018__c02', 'stage4_n4__from__n0060__c03', 'stage5_n1__from__n0170__c01']",[],17.0,0.640992757996379
31,3,1,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],True,True,False,0.90625,0.9,True,False,4,113,3,116,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n3__from__n0021__c01', 'stage4_n2__from__n0068__c01', 'stage5_n2__from__n0196__c02']","['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n3__from__n0021__c01', 'stage4_n2__from__n0068__c01', 'stage5_n2__from__n0196__c02']",[],19.5,0.7250585395292699
32,3,2,17,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],True,True,False,0.9090909090909091,0.9,True,False,5,118,2,118,"['stage1_n3__from__root__c03', 'stage2_n1__from__n0003__c01', 'stage3_n1__from__n0012__c01', 'stage4_n1__from__n0041__c01', 'stage5_n1__from__n0120__c01']","['stage1_n3__from__root__c03', 'stage2_n1__from__n0003__c01', 'stage3_n1__from__n0012__c01', 'stage4_n1__from__n0041__c01', 'stage5_n1__from__n0120__c01']",[],2.0,0.21769824984912492
33,3,3,67,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|user_abroad_roaming_disabled_off[PERSONA:None],False,True,False,0.9117647058823529,0.9,True,False,5,123,3,121,"['stage1_n3__from__root__c03', 'stage2_n2__from__n0003__c02', 'stage3_n2__from__n0013__c01', 'stage4_n1__from__n0043__c01', 'stage5_n2__from__n0122__c02']","['stage1_n3__from__root__c03', 'stage2_n2__from__n0003__c02', 'stage3_n2__from__n0013__c01', 'stage4_n1__from__n0043__c01', 'stage5_n2__from__n0122__c02']",[],3.0,0.2606068195534098
34,3,4,35,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],True,True,False,0.9142857142857143,1.0,True,False,2,125,4,125,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n5__from__n0021__c03', 'stage4_n3__from__n0070__c02', 'stage5_n3__from__n0203__c03']","['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n5__from__n0021__c03', 'stage4_n3__from__n0070__c02', 'stage5_n3__from__n0203__c03']",[],2.0,0.2157045866022933
35,3,5,51,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],True,True,False,0.9166666666666666,1.0,True,False,2,127,4,129,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n5__from__n0022__c03', 'stage4_n2__from__n0073__c01', 'stage5_n2__from__n0212__c02']","['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n5__from__n0022__c03', 'stage4_n2__from__n0073__c01', 'stage5_n2__from__n0212__c02']",[],21.5,0.8090632166566083
36,3,6,45,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],True,True,False,0.918918918918919,1.0,True,False,5,132,2,131,"['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n1__from__n0006__c01', 'stage4_n1__from__n0023__c01', 'stage5_n2__from__n0074__c02']","['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n1__from__n0006__c01', 'stage4_n1__from__n0023__c01', 'stage5_n2__from__n0074__c02']",[],11.0,0.4927414001207001
37,3,7,40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],True,True,False,0.9210526315789473,1.0,True,False,5,137,3,134,"['stage1_n3__from__root__c03', 'stage2_n3__from__n0003__c03', 'stage3_n3__from__n0014__c01', 'stage4_n3__from__n0047__c02', 'stage5_n2__from__n0134__c02']","['stage1_n3__from__root__c03', 'stage2_n3__from__n0003__c03', 'stage3_n3__from__n0014__c01', 'stage4_n3__from__n0047__c02', 'stage5_n2__from__n0134__c02']",[],19.5,0.7459333132166566
38,3,8,46,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],True,True,False,0.9230769230769231,1.0,True,False,2,139,4,138,"['stage1_n4__from__root__c04', 'stage2_n5__from__n0004__c05', 'stage3_n5__from__n0019__c03', 'stage4_n3__from__n0064__c02', 'stage5_n1__from__n0183__c01']","['stage1_n4__from__root__c04', 'stage2_n5__from__n0004__c05', 'stage3_n5__from__n0019__c03', 'stage4_n3__from__n0064__c02', 'stage5_n1__from__n0183__c01']",[],21.5,0.7870079963789981
39,3,9,16,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],True,True,False,0.925,1.0,True,False,4,143,4,142,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n4__from__n0021__c02', 'stage4_n2__from__n0069__c01', 'stage5_n2__from__n0198__c02']","['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n4__from__n0021__c02', 'stage4_n2__from__n0069__c01', 'stage5_n2__from__n0198__c02']",[],2.0,0.20380009052504527
40,4,0,65,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],True,True,False,0.926829268292683,1.0,True,False,5,148,4,146,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n3__from__n0027__c02', 'stage5_n2__from__n0080__c02']","['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n3__from__n0027__c02', 'stage5_n2__from__n0080__c02']",[],0.0,0.13364121907060955
41,4,1,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],True,True,False,0.9285714285714286,1.0,True,False,5,153,3,149,"['stage1_n4__from__root__c04', 'stage2_n3__from__n0004__c03', 'stage3_n3__from__n0017__c01', 'stage4_n3__from__n0056__c02', 'stage5_n4__from__n0157__c04']","['stage1_n4__from__root__c04', 'stage2_n3__from__n0004__c03', 'stage3_n3__from__n0017__c01', 'stage4_n3__from__n0056__c02', 'stage5_n4__from__n0157__c04']",[],19.5,0.7284188292094146
42,4,2,17,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],True,True,False,0.9302325581395349,1.0,True,False,5,158,2,151,"['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n2__from__n0006__c02', 'stage4_n1__from__n0024__c01', 'stage5_n2__from__n0075__c02']","['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n2__from__n0006__c02', 'stage4_n1__from__n0024__c01', 'stage5_n2__from__n0075__c02']",[],20.5,0.7534047978273989
43,4,3,67,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|user_abroad_roaming_disabled_off[PERSONA:None],False,True,False,0.9318181818181818,1.0,True,False,5,163,2,153,"['stage1_n4__from__root__c04', 'stage2_n1__from__n0004__c01', 'stage3_n2__from__n0015__c02', 'stage4_n1__from__n0051__c01', 'stage5_n1__from__n0144__c01']","['stage1_n4__from__root__c04', 'stage2_n1__from__n0004__c01', 'stage3_n2__from__n0015__c02', 'stage4_n1__from__n0051__c01', 'stage5_n1__from__n0144__c01']",[],1.0,0.15899019312009657
