seed,method,episode_count,episode_index,dataset_index,raw_total_cost,cumulative_raw_total_cost,cumulative_raw_total_cost_per_episode,raw_terminal_penalty,raw_reasoning_cost_component,schedule_phase,exact_match,terminal_clear_success_proxy,terminal_auxiliary_success_proxy
0,risky_ps,49,48,13,17.96286,357.234465,7.290499285714286,12.0,5.89076,target_post_switch,False,False,False
0,risky_ps,50,49,16,4.513045,361.74751,7.234950199999999,0.0,4.446945,target_post_switch,True,True,True
0,risky_ps,51,50,32,4.820749999999999,366.56825999999995,7.18761294117647,0.0,4.74595,target_post_switch,True,True,True
0,risky_ps,52,51,33,3.93334,370.50159999999994,7.125030769230768,0.0,3.85924,target_post_switch,True,True,True
0,risky_ps,53,52,34,4.05248,374.55407999999994,7.067058113207546,0.0,3.99078,target_post_switch,True,True,True
0,risky_ps,54,53,35,4.678920000000001,379.23299999999995,7.022833333333332,0.0,4.59942,target_post_switch,True,True,True
0,risky_ps,55,54,36,4.24938,383.4823799999999,6.972406909090908,0.0,4.17368,target_post_switch,True,True,True
0,risky_ps,56,55,2,5.35423,388.8366099999999,6.943510892857141,0.0,5.28643,target_post_switch,True,True,True
0,risky_ps,57,56,9,20.049495,408.8861049999999,7.173440438596489,14.0,5.982495,target_post_switch,False,False,False
0,risky_ps,58,57,10,17.89084,426.7769449999999,7.35822318965517,12.0,5.82474,target_post_switch,False,False,False
0,risky_ps,59,58,13,6.7076649999999995,433.4846099999999,7.347196779661015,0.0,6.634865,target_post_switch,True,True,True
0,risky_ps,60,59,16,6.0718950000000005,439.5565049999999,7.325941749999998,0.0,6.007595,target_post_switch,True,True,True
0,risky_ps,61,60,32,4.81949,444.3759949999999,7.284852377049178,0.0,4.74469,target_post_switch,True,True,True
0,risky_ps,62,61,33,5.132735,449.5087299999999,7.250140806451611,0.0,5.055335,target_post_switch,True,True,True
0,risky_ps,63,62,34,4.1313,453.6400299999999,7.200635396825396,0.0,4.0537,target_post_switch,True,True,True
0,risky_ps,64,63,35,4.80576,458.44578999999993,7.163215468749999,0.0,4.72926,target_post_switch,True,True,True
0,risky_ps,65,64,36,4.820869999999999,463.26665999999994,7.127179384615384,0.0,4.74297,target_post_switch,True,True,True
0,risky_ps,66,65,2,19.162644999999998,482.42930499999994,7.309534924242423,13.0,6.093245,target_post_switch,False,False,False
0,risky_ps,67,66,9,20.60641,503.0357149999999,7.507995746268656,14.0,6.54451,target_post_switch,False,False,False
0,risky_ps,68,67,10,12.11826,515.153975,7.575793749999999,6.0,6.04076,target_post_switch,True,True,False
0,risky_ps,69,68,13,11.42546,526.579435,7.631586014492753,6.0,5.35136,target_post_switch,True,True,False
0,risky_ps,70,69,16,6.11993,532.699365,7.609990928571428,0.0,6.05403,target_post_switch,True,True,True
0,risky_ps,71,70,32,4.82789,537.527255,7.570806408450704,0.0,4.75309,target_post_switch,True,True,True
0,risky_ps,72,71,33,3.831795,541.35905,7.518875694444445,0.0,3.759095,target_post_switch,True,True,True
0,risky_ps,73,72,34,4.105709999999999,545.4647600000001,7.472120000000001,0.0,4.02971,target_post_switch,True,True,True
0,risky_ps,74,73,35,18.388015,563.8527750000001,7.6196320945945955,12.0,6.318815,target_post_switch,False,False,False
0,risky_ps,75,74,36,4.80624,568.6590150000001,7.582120200000001,0.0,4.72974,target_post_switch,True,True,True
0,risky_ps,76,75,2,4.23898,572.897995,7.538131513157896,0.0,4.16318,target_post_switch,True,True,True
0,risky_ps,77,76,9,13.64125,586.539245,7.617392792207793,6.0,7.56475,target_post_switch,True,True,False
0,risky_ps,78,77,10,19.20963,605.748875,7.7660112179487175,12.0,7.13503,target_post_switch,False,False,False
0,risky_ps,79,78,13,17.67997,623.428845,7.891504367088608,12.0,5.61287,target_post_switch,False,False,False
0,risky_ps,80,79,16,6.42705,629.855895,7.8731986875,0.0,6.36225,target_post_switch,True,True,True
0,risky_ps,81,80,32,4.61485,634.4707450000001,7.832972160493828,0.0,4.54155,target_post_switch,True,True,True
0,risky_ps,82,81,33,4.70516,639.1759050000001,7.794828109756098,0.0,4.63956,target_post_switch,True,True,True
0,risky_ps,83,82,34,4.8535200000000005,644.0294250000001,7.7593906626506035,0.0,4.77822,target_post_switch,True,True,True
0,risky_ps,84,83,35,4.51959,648.549015,7.720821607142858,0.0,4.44459,target_post_switch,True,True,True
0,risky_ps,85,84,36,20.2777,668.826715,7.868549588235295,14.0,6.2126,target_post_switch,False,False,False
0,risky_ps,86,85,2,5.514480000000001,674.3411950000001,7.841176686046513,0.0,5.43578,target_post_switch,True,True,True
0,risky_ps,87,86,9,11.966605000000001,686.3078,7.888595402298851,6.0,5.896505,target_post_switch,True,True,False
0,risky_ps,88,87,10,17.936435,704.244235,8.002775397727273,12.0,5.869335,target_post_switch,False,False,False
0,risky_ps,89,88,13,6.948309999999999,711.192545,7.990927471910112,0.0,6.87231,target_post_switch,True,True,True
0,risky_ps,90,89,16,4.64356,715.836105,7.9537344999999995,0.0,4.57106,target_post_switch,True,True,True
0,risky_ps,91,90,32,3.51593,719.352035,7.904967417582418,0.0,3.44113,target_post_switch,True,True,True
0,risky_ps,92,91,33,4.02447,723.376505,7.862788097826086,0.0,3.95457,target_post_switch,True,True,True
0,risky_ps,93,92,34,19.767155000000002,743.14366,7.990792043010752,14.0,5.699555,target_post_switch,False,False,False
0,risky_ps,94,93,35,4.07223,747.21589,7.949105212765957,0.0,3.99273,target_post_switch,True,True,True
0,risky_ps,95,94,36,19.92212,767.1380099999999,8.07513694736842,14.0,5.85052,target_post_switch,False,False,False
0,risky_ps,96,95,2,6.26798,773.4059899999999,8.056312395833332,0.0,6.19008,target_post_switch,True,True,True
0,risky_ps,97,96,9,21.831245,795.2372349999998,8.198322010309276,14.0,7.763445,target_post_switch,False,False,False
0,risky_ps,98,97,10,14.735865,809.9730999999998,8.26503163265306,6.0,8.667665,target_post_switch,True,True,False
0,risky_ps,99,98,13,11.488795,821.4618949999998,8.297594898989898,6.0,5.413295,target_post_switch,True,True,False
0,risky_ps,100,99,16,4.52987,825.9917649999998,8.259917649999998,0.0,4.45207,target_post_switch,True,True,True
0,direct_multistage_exp3,1,0,1,4.97306,4.97306,4.97306,0.0,4.90216,trap_pre_switch,True,True,True
0,direct_multistage_exp3,2,1,3,5.951765,10.924825,5.4624125,0.0,5.884865,trap_pre_switch,True,True,True
0,direct_multistage_exp3,3,2,6,5.705325,16.63015,5.543383333333334,0.0,5.635125,trap_pre_switch,True,True,True
0,direct_multistage_exp3,4,3,15,5.348205,21.978355,5.49458875,0.0,5.269805,trap_pre_switch,True,True,True
0,direct_multistage_exp3,5,4,17,4.46591,26.444265,5.2888530000000005,0.0,4.39991,trap_pre_switch,True,True,True
0,direct_multistage_exp3,6,5,18,4.4418299999999995,30.886095,5.1476825,0.0,4.36783,trap_pre_switch,True,True,True
0,direct_multistage_exp3,7,6,19,7.5085749999999996,38.39467,5.484952857142857,0.0,7.442475,trap_pre_switch,True,True,True
0,direct_multistage_exp3,8,7,20,4.42078,42.81545,5.35193125,0.0,4.34958,trap_pre_switch,True,True,True
0,direct_multistage_exp3,9,8,21,6.743975,49.559425,5.506602777777777,0.0,6.672375,trap_pre_switch,True,True,True
0,direct_multistage_exp3,10,9,22,4.16613,53.725555,5.3725555,0.0,4.09833,trap_pre_switch,True,True,True
0,direct_multistage_exp3,11,10,1,4.829605,58.55516,5.323196363636364,0.0,4.767905,trap_pre_switch,True,True,True
0,direct_multistage_exp3,12,11,3,3.749225,62.304385,5.192032083333333,0.0,3.685125,trap_pre_switch,True,True,True
0,direct_multistage_exp3,13,12,6,2.94701,65.251395,5.019338076923077,0.0,2.88891,trap_pre_switch,True,True,True
0,direct_multistage_exp3,14,13,15,5.331755,70.58315,5.041653571428571,0.0,5.262555,trap_pre_switch,True,True,True
0,direct_multistage_exp3,15,14,17,5.147385,75.730535,5.048702333333334,0.0,5.072185,trap_pre_switch,True,True,True
0,direct_multistage_exp3,16,15,18,4.85763,80.588165,5.0367603125,0.0,4.78303,trap_pre_switch,True,True,True
0,direct_multistage_exp3,17,16,19,6.65227,87.240435,5.131790294117647,0.0,6.57637,trap_pre_switch,True,True,True
0,direct_multistage_exp3,18,17,20,4.47814,91.718575,5.095476388888889,0.0,4.41214,trap_pre_switch,True,True,True
0,direct_multistage_exp3,19,18,21,4.141699999999999,95.860275,5.045277631578948,0.0,4.0741,trap_pre_switch,True,True,True
0,direct_multistage_exp3,20,19,22,5.129650000000001,100.989925,5.04949625,0.0,5.05395,trap_pre_switch,True,True,True
0,direct_multistage_exp3,21,20,1,5.69755,106.687475,5.080355952380953,0.0,5.62615,trap_pre_switch,True,True,True
0,direct_multistage_exp3,22,21,3,5.571715,112.25919,5.102690454545455,0.0,5.499615,trap_pre_switch,True,True,True
0,direct_multistage_exp3,23,22,6,5.15383,117.41302,5.104913913043478,0.0,5.08023,trap_pre_switch,True,True,True
0,direct_multistage_exp3,24,23,15,5.320355,122.73337500000001,5.113890625000001,0.0,5.244555,trap_pre_switch,True,True,True
0,direct_multistage_exp3,25,24,17,6.804,129.537375,5.181495,0.0,6.7275,trap_pre_switch,True,True,True
0,direct_multistage_exp3,26,25,2,4.993639999999999,134.531015,5.1742698076923075,0.0,4.92754,target_post_switch,True,True,True
0,direct_multistage_exp3,27,26,9,12.65546,147.186475,5.451350925925926,6.0,6.58616,target_post_switch,True,True,False
0,direct_multistage_exp3,28,27,10,12.83376,160.020235,5.715008392857143,6.0,6.75896,target_post_switch,True,True,False
0,direct_multistage_exp3,29,28,13,17.826079999999997,177.846315,6.132631551724138,12.0,5.74818,target_post_switch,False,False,False
0,direct_multistage_exp3,30,29,16,5.34587,183.192185,6.106406166666667,0.0,5.27007,target_post_switch,True,True,True
0,direct_multistage_exp3,31,30,32,4.3712349999999995,187.56342,6.050432903225807,0.0,4.312135,target_post_switch,True,True,True
0,direct_multistage_exp3,32,31,33,4.17835,191.74177,5.9919303125,0.0,4.10745,target_post_switch,True,True,True
0,direct_multistage_exp3,33,32,34,5.94084,197.68261,5.9903821212121215,0.0,5.87934,target_post_switch,True,True,True
0,direct_multistage_exp3,34,33,35,20.414485,218.09709500000002,6.414620441176472,14.0,6.353385,target_post_switch,False,False,False
0,direct_multistage_exp3,35,34,36,5.39013,223.48722500000002,6.385349285714287,0.0,5.32003,target_post_switch,True,True,True
0,direct_multistage_exp3,36,35,2,5.00501,228.49223500000002,6.347006527777778,0.0,4.93391,target_post_switch,True,True,True
0,direct_multistage_exp3,37,36,9,19.743075,248.23531000000003,6.709062432432433,14.0,5.683675,target_post_switch,False,False,False
0,direct_multistage_exp3,38,37,10,11.28934,259.52465,6.8295960526315795,6.0,5.21584,target_post_switch,True,True,False
0,direct_multistage_exp3,39,38,13,20.860245,280.38489500000003,7.189356282051283,15.0,5.794845,target_post_switch,False,False,False
0,direct_multistage_exp3,40,39,16,5.39692,285.78181500000005,7.144545375000002,0.0,5.32782,target_post_switch,True,True,True
0,direct_multistage_exp3,41,40,32,4.0897499999999996,289.87156500000003,7.070038170731708,0.0,4.01375,target_post_switch,True,True,True
0,direct_multistage_exp3,42,41,33,5.4855599999999995,295.35712500000005,7.0323125000000015,0.0,5.42036,target_post_switch,True,True,True
0,direct_multistage_exp3,43,42,34,4.670464999999999,300.02759000000003,6.9773858139534894,0.0,4.602065,target_post_switch,True,True,True
0,direct_multistage_exp3,44,43,35,5.52171,305.5493,6.944302272727273,0.0,5.44761,target_post_switch,True,True,True
0,direct_multistage_exp3,45,44,36,4.82045,310.36975,6.897105555555556,0.0,4.74325,target_post_switch,True,True,True
0,direct_multistage_exp3,46,45,2,5.43702,315.80677000000003,6.865364565217392,0.0,5.37222,target_post_switch,True,True,True
0,direct_multistage_exp3,47,46,9,11.956595,327.763365,6.973688617021277,6.0,5.887895,target_post_switch,True,True,False
0,direct_multistage_exp3,48,47,10,19.20837,346.971735,7.2285778125,12.0,7.13587,target_post_switch,False,False,False
0,direct_multistage_exp3,49,48,13,17.0785,364.05023500000004,7.4295966326530625,12.0,5.0127,target_post_switch,False,False,False
0,direct_multistage_exp3,50,49,16,4.65182,368.70205500000003,7.3740411,0.0,4.58212,target_post_switch,True,True,True
0,direct_multistage_exp3,51,50,32,4.05923,372.76128500000004,7.309044803921569,0.0,3.98393,target_post_switch,True,True,True
0,direct_multistage_exp3,52,51,33,3.51623,376.27751500000005,7.236106057692309,0.0,3.44043,target_post_switch,True,True,True
0,direct_multistage_exp3,53,52,34,4.737875,381.01539,7.18896962264151,0.0,4.664975,target_post_switch,True,True,True
0,direct_multistage_exp3,54,53,35,4.8234,385.83879,7.145162777777778,0.0,4.7462,target_post_switch,True,True,True
0,direct_multistage_exp3,55,54,36,4.807309999999999,390.6461,7.102656363636363,0.0,4.72981,target_post_switch,True,True,True
0,direct_multistage_exp3,56,55,2,19.827355,410.473455,7.329883125,14.0,5.758255,target_post_switch,False,False,False
0,direct_multistage_exp3,57,56,9,11.40152,421.874975,7.401315350877193,6.0,5.32252,target_post_switch,True,True,False
0,direct_multistage_exp3,58,57,10,12.63699,434.51196500000003,7.491585603448277,6.0,6.55949,target_post_switch,True,True,False
0,direct_multistage_exp3,59,58,13,12.17012,446.68208500000003,7.57088279661017,6.0,6.09602,target_post_switch,True,True,False
0,direct_multistage_exp3,60,59,16,4.72406,451.40614500000004,7.523435750000001,0.0,4.64506,target_post_switch,True,True,True
0,direct_multistage_exp3,61,60,32,4.886615,456.29276000000004,7.480209180327869,0.0,4.818215,target_post_switch,True,True,True
0,direct_multistage_exp3,62,61,33,4.627059999999999,460.91982,7.434190645161291,0.0,4.55106,target_post_switch,True,True,True
0,direct_multistage_exp3,63,62,34,4.1179,465.03772000000004,7.381551111111111,0.0,4.0404,target_post_switch,True,True,True
0,direct_multistage_exp3,64,63,35,4.93938,469.97710000000006,7.343392187500001,0.0,4.86988,target_post_switch,True,True,True
0,direct_multistage_exp3,65,64,36,4.18703,474.16413000000006,7.29483276923077,0.0,4.11883,target_post_switch,True,True,True
0,direct_multistage_exp3,66,65,2,6.72155,480.88568000000004,7.286146666666667,0.0,6.65945,target_post_switch,True,True,True
0,direct_multistage_exp3,67,66,9,11.95235,492.83803000000006,7.355791492537314,6.0,5.87335,target_post_switch,True,True,False
0,direct_multistage_exp3,68,67,10,11.89443,504.73246000000006,7.422536176470589,6.0,5.81693,target_post_switch,True,True,False
0,direct_multistage_exp3,69,68,13,17.17336,521.9058200000001,7.563852463768117,12.0,5.10236,target_post_switch,False,False,False
0,direct_multistage_exp3,70,69,16,22.547150000000002,544.45297,7.777899571428573,15.0,7.48865,target_post_switch,False,False,False
0,direct_multistage_exp3,71,70,32,4.24887,548.7018400000001,7.728194929577466,0.0,4.17167,target_post_switch,True,True,True
0,direct_multistage_exp3,72,71,33,3.92804,552.6298800000001,7.675415000000001,0.0,3.85224,target_post_switch,True,True,True
0,direct_multistage_exp3,73,72,34,4.130319999999999,556.7602,7.626852054794521,0.0,4.05132,target_post_switch,True,True,True
0,direct_multistage_exp3,74,73,35,4.821,561.5812000000001,7.588935135135136,0.0,4.7462,target_post_switch,True,True,True
0,direct_multistage_exp3,75,74,36,4.0636399999999995,565.64484,7.5419312000000005,0.0,3.99014,target_post_switch,True,True,True
0,direct_multistage_exp3,76,75,2,5.69207,571.33691,7.517590921052632,0.0,5.61967,target_post_switch,True,True,True
0,direct_multistage_exp3,77,76,9,14.127489999999998,585.4644,7.603433766233765,6.0,8.05609,target_post_switch,True,True,False
0,direct_multistage_exp3,78,77,10,12.106480000000001,597.57088,7.661165128205128,6.0,6.02928,target_post_switch,True,True,False
0,direct_multistage_exp3,79,78,13,5.610589999999999,603.18147,7.635208481012658,0.0,5.53539,target_post_switch,True,True,True
0,direct_multistage_exp3,80,79,16,7.21337,610.39484,7.6299355,0.0,7.15257,target_post_switch,True,True,True
0,direct_multistage_exp3,81,80,32,4.65326,615.0481000000001,7.593186419753088,0.0,4.57676,target_post_switch,True,True,True
0,direct_multistage_exp3,82,81,33,4.46326,619.5113600000001,7.555016585365855,0.0,4.38746,target_post_switch,True,True,True
0,direct_multistage_exp3,83,82,34,3.3744300000000003,622.88579,7.504648072289157,0.0,3.29693,target_post_switch,True,True,True
0,direct_multistage_exp3,84,83,35,4.19768,627.08347,7.4652794047619055,0.0,4.12348,target_post_switch,True,True,True
0,direct_multistage_exp3,85,84,36,17.606685,644.690155,7.5845900588235295,12.0,5.537785,target_post_switch,False,False,False
0,direct_multistage_exp3,86,85,2,4.99563,649.685785,7.554485872093023,0.0,4.93083,target_post_switch,True,True,True
0,direct_multistage_exp3,87,86,9,7.47289,657.158675,7.5535479885057475,0.0,7.39389,target_post_switch,True,True,True
0,direct_multistage_exp3,88,87,10,11.3524,668.511075,7.596716761363637,6.0,5.2766,target_post_switch,True,True,False
0,direct_multistage_exp3,89,88,13,12.19875,680.709825,7.6484250000000005,6.0,6.12275,target_post_switch,True,True,False
0,direct_multistage_exp3,90,89,16,4.7105,685.420325,7.615781388888889,0.0,4.6347,target_post_switch,True,True,True
0,direct_multistage_exp3,91,90,32,5.0344050000000005,690.45473,7.587414615384616,0.0,4.973205,target_post_switch,True,True,True
0,direct_multistage_exp3,92,91,33,4.75711,695.21184,7.556650434782609,0.0,4.68691,target_post_switch,True,True,True
0,direct_multistage_exp3,93,92,34,5.259869999999999,700.47171,7.531953870967742,0.0,5.18387,target_post_switch,True,True,True
0,direct_multistage_exp3,94,93,35,4.07182,704.54353,7.495143936170213,0.0,3.99602,target_post_switch,True,True,True
0,direct_multistage_exp3,95,94,36,4.2533,708.79683,7.461019263157895,0.0,4.1832,target_post_switch,True,True,True
0,direct_multistage_exp3,96,95,2,5.519340000000001,714.31617,7.440793437500001,0.0,5.45814,target_post_switch,True,True,True
0,direct_multistage_exp3,97,96,9,12.900870000000001,727.2170400000001,7.497082886597939,6.0,6.82507,target_post_switch,True,True,False
0,direct_multistage_exp3,98,97,10,11.349,738.5660400000002,7.536388163265308,6.0,5.2766,target_post_switch,True,True,False
0,direct_multistage_exp3,99,98,13,11.59019,750.1562300000002,7.577335656565658,6.0,5.51439,target_post_switch,True,True,False
0,direct_multistage_exp3,100,99,16,5.224724999999999,755.3809550000002,7.553809550000002,0.0,5.160625,target_post_switch,True,True,True
0,epsilon_exp3,1,0,1,4.828405,4.828405,4.828405,0.0,4.762905,trap_pre_switch,True,True,True
0,epsilon_exp3,2,1,3,4.888179999999999,9.716584999999998,4.858292499999999,0.0,4.82518,trap_pre_switch,True,True,True
0,epsilon_exp3,3,2,6,5.12387,14.840454999999999,4.946818333333333,0.0,5.06477,trap_pre_switch,True,True,True
0,epsilon_exp3,4,3,15,5.1519,19.992355,4.99808875,0.0,5.0742,trap_pre_switch,True,True,True
0,epsilon_exp3,5,4,17,5.884125,25.87648,5.175296,0.0,5.808125,trap_pre_switch,True,True,True
0,epsilon_exp3,6,5,18,6.1313,32.007780000000004,5.334630000000001,0.0,6.056,trap_pre_switch,True,True,True
0,epsilon_exp3,7,6,19,7.480675,39.488455,5.641207857142858,0.0,7.410475,trap_pre_switch,True,True,True
0,epsilon_exp3,8,7,20,4.83413,44.322585000000004,5.5403231250000005,0.0,4.76053,trap_pre_switch,True,True,True
0,epsilon_exp3,9,8,21,5.67096,49.993545000000005,5.5548383333333335,0.0,5.60076,trap_pre_switch,True,True,True
0,epsilon_exp3,10,9,22,5.286754999999999,55.280300000000004,5.52803,0.0,5.216555,trap_pre_switch,True,True,True
0,epsilon_exp3,11,10,1,5.290355,60.570655,5.506423181818182,0.0,5.220455,trap_pre_switch,True,True,True
0,epsilon_exp3,12,11,3,4.42122,64.99187500000001,5.415989583333334,0.0,4.36262,trap_pre_switch,True,True,True
0,epsilon_exp3,13,12,6,5.88943,70.88130500000001,5.452408076923078,0.0,5.82373,trap_pre_switch,True,True,True
0,epsilon_exp3,14,13,15,4.614605,75.49591000000001,5.392565,0.0,4.543005,trap_pre_switch,True,True,True
0,epsilon_exp3,15,14,17,5.102939999999999,80.59885000000001,5.373256666666667,0.0,5.03534,trap_pre_switch,True,True,True
0,epsilon_exp3,16,15,18,4.06398,84.66283000000001,5.291426875000001,0.0,3.99448,trap_pre_switch,True,True,True
0,epsilon_exp3,17,16,19,6.51835,91.18118000000001,5.363598823529412,0.0,6.44885,trap_pre_switch,True,True,True
0,epsilon_exp3,18,17,20,6.471175000000001,97.65235500000001,5.425130833333334,0.0,6.395875,trap_pre_switch,True,True,True
0,epsilon_exp3,19,18,21,16.370625,114.02298000000002,6.001209473684211,10.0,6.294125,trap_pre_switch,False,False,True
0,epsilon_exp3,20,19,22,4.87923,118.90221000000003,5.945110500000001,0.0,4.81213,trap_pre_switch,True,True,True
0,epsilon_exp3,21,20,1,4.4256400000000005,123.32785000000003,5.872754761904763,0.0,4.35254,trap_pre_switch,True,True,True
0,epsilon_exp3,22,21,3,5.39766,128.72551,5.851159545454546,0.0,5.32176,trap_pre_switch,True,True,True
0,epsilon_exp3,23,22,6,6.01975,134.74526,5.858489565217392,0.0,5.94625,trap_pre_switch,True,True,True
0,epsilon_exp3,24,23,15,5.4801,140.22536,5.842723333333333,0.0,5.4002,trap_pre_switch,True,True,True
0,epsilon_exp3,25,24,17,4.187065,144.41242499999998,5.776496999999999,0.0,4.120965,trap_pre_switch,True,True,True
0,epsilon_exp3,26,25,2,5.087330000000001,149.499755,5.749990576923077,0.0,5.02223,target_post_switch,True,True,True
0,epsilon_exp3,27,26,9,19.297449999999998,168.797205,6.251748333333333,12.0,7.23015,target_post_switch,False,False,False
0,epsilon_exp3,28,27,10,11.338149999999999,180.135355,6.433405535714286,6.0,5.26295,target_post_switch,True,True,False
0,epsilon_exp3,29,28,13,11.43138,191.566735,6.60574948275862,6.0,5.35388,target_post_switch,True,True,False
0,epsilon_exp3,30,29,16,8.59967,200.166405,6.6722135,0.0,8.53837,target_post_switch,True,True,True
0,epsilon_exp3,31,30,32,4.03183,204.198235,6.587039838709678,0.0,3.95963,target_post_switch,True,True,True
