seed,method,episode_count,episode_index,dataset_index,raw_total_cost,cumulative_raw_total_cost,cumulative_raw_total_cost_per_episode,raw_terminal_penalty,raw_reasoning_cost_component,schedule_phase,exact_match,terminal_clear_success_proxy,terminal_auxiliary_success_proxy
1,risky_ps,22,21,3,3.89135,120.38271499999999,5.471941590909091,0.0,3.83035,trap_pre_switch,True,True,True
1,risky_ps,23,22,6,5.99755,126.380265,5.494794130434783,0.0,5.91875,trap_pre_switch,True,True,True
1,risky_ps,24,23,15,5.335805000000001,131.71607,5.488169583333334,0.0,5.269305,trap_pre_switch,True,True,True
1,risky_ps,25,24,17,5.141985,136.858055,5.4743222000000005,0.0,5.067685,trap_pre_switch,True,True,True
1,risky_ps,26,25,2,5.516439999999999,142.374495,5.4759421153846155,0.0,5.44194,target_post_switch,True,True,True
1,risky_ps,27,26,9,11.36119,153.735685,5.693914259259259,6.0,5.28339,target_post_switch,True,True,False
1,risky_ps,28,27,10,18.03994,171.775625,6.13484375,12.0,5.96964,target_post_switch,False,False,False
1,risky_ps,29,28,13,24.457605,196.23323,6.766663103448275,17.0,7.389105,target_post_switch,False,False,False
1,risky_ps,30,29,16,5.984755,202.217985,6.7405995,0.0,5.919555,target_post_switch,True,True,True
1,risky_ps,31,30,32,4.077649999999999,206.295635,6.654697903225807,0.0,4.00395,target_post_switch,True,True,True
1,risky_ps,32,31,33,4.64609,210.941725,6.59192890625,0.0,4.56849,target_post_switch,True,True,True
1,risky_ps,33,32,34,4.7983,215.740025,6.537576515151515,0.0,4.7279,target_post_switch,True,True,True
1,risky_ps,34,33,35,4.19388,219.933905,6.468644264705882,0.0,4.12208,target_post_switch,True,True,True
1,risky_ps,35,34,36,4.18717,224.12107500000002,6.403459285714287,0.0,4.11827,target_post_switch,True,True,True
1,risky_ps,36,35,2,5.7498499999999995,229.87092500000003,6.385303472222223,0.0,5.67575,target_post_switch,True,True,True
1,risky_ps,37,36,9,18.415885,248.28681000000003,6.710454324324325,12.0,6.349785,target_post_switch,False,False,False
1,risky_ps,38,37,10,16.62739,264.91420000000005,6.971426315789475,12.0,4.56239,target_post_switch,False,False,False
1,risky_ps,39,38,13,17.19157,282.10577000000006,7.233481282051284,12.0,5.11447,target_post_switch,False,False,False
1,risky_ps,40,39,16,5.43492,287.54069000000004,7.188517250000001,0.0,5.36122,target_post_switch,True,True,True
1,risky_ps,41,40,32,4.0057,291.54639000000003,7.110887560975611,0.0,3.9394,target_post_switch,True,True,True
1,risky_ps,42,41,33,4.076499999999999,295.62289000000004,7.038640238095239,0.0,4.0005,target_post_switch,True,True,True
1,risky_ps,43,42,34,4.8194,300.44229,6.987030000000001,0.0,4.7468,target_post_switch,True,True,True
1,risky_ps,44,43,35,4.82232,305.26461,6.937832045454545,0.0,4.74732,target_post_switch,True,True,True
1,risky_ps,45,44,36,20.35721,325.62182,7.236040444444445,14.0,6.30361,target_post_switch,False,False,False
1,risky_ps,46,45,2,3.77598,329.3978,7.160821739130435,0.0,3.69768,target_post_switch,True,True,True
1,risky_ps,47,46,9,15.605599999999999,345.0034,7.340497872340426,6.0,9.53,target_post_switch,True,True,False
1,risky_ps,48,47,10,19.53331,364.53670999999997,7.594514791666666,12.0,7.46351,target_post_switch,False,False,False
1,risky_ps,49,48,13,11.426870000000001,375.96358,7.672726122448979,6.0,5.35367,target_post_switch,True,True,False
1,risky_ps,50,49,16,20.86357,396.82714999999996,7.9365429999999995,14.0,6.80197,target_post_switch,False,False,False
1,risky_ps,51,50,32,4.1961,401.02324999999996,7.863200980392156,0.0,4.1294,target_post_switch,True,True,True
1,risky_ps,52,51,33,5.296145,406.319395,7.8138345192307685,0.0,5.233545,target_post_switch,True,True,True
1,risky_ps,53,52,34,4.381775,410.70117,7.749078679245283,0.0,4.309875,target_post_switch,True,True,True
1,risky_ps,54,53,35,4.93506,415.63623,7.696967222222223,0.0,4.86036,target_post_switch,True,True,True
1,risky_ps,55,54,36,4.18811,419.82434,7.633169818181818,0.0,4.12261,target_post_switch,True,True,True
1,risky_ps,56,55,2,5.0576799999999995,424.88202,7.587178928571428,0.0,4.97938,target_post_switch,True,True,True
1,risky_ps,57,56,9,17.88683,442.76885,7.7678745614035085,12.0,5.81803,target_post_switch,False,False,False
1,risky_ps,58,57,10,23.261385,466.030235,8.035004051724139,14.0,9.199585,target_post_switch,False,False,False
1,risky_ps,59,58,13,22.518675,488.54891,8.28049,14.0,8.445875,target_post_switch,False,False,False
1,risky_ps,60,59,16,4.713620000000001,493.26252999999997,8.221042166666667,0.0,4.63862,target_post_switch,True,True,True
1,risky_ps,61,60,32,4.08909,497.35161999999997,8.153305245901638,0.0,4.01459,target_post_switch,True,True,True
1,risky_ps,62,61,33,4.24685,501.59846999999996,8.090297903225807,0.0,4.17075,target_post_switch,True,True,True
1,risky_ps,63,62,34,18.5241,520.12257,8.25591380952381,13.0,5.45,target_post_switch,False,False,False
1,risky_ps,64,63,35,4.32139,524.44396,8.194436875,0.0,4.25129,target_post_switch,True,True,True
1,risky_ps,65,64,36,4.18543,528.62939,8.132759846153846,0.0,4.12023,target_post_switch,True,True,True
1,risky_ps,66,65,2,19.615975,548.245365,8.306747954545454,13.0,6.545175,target_post_switch,False,False,False
1,risky_ps,67,66,9,11.42484,559.670205,8.353286641791044,6.0,5.34884,target_post_switch,True,True,False
1,risky_ps,68,67,10,13.5506,573.220805,8.429717720588236,6.0,7.4746,target_post_switch,True,True,False
1,risky_ps,69,68,13,17.92721,591.148015,8.567362536231883,12.0,5.85331,target_post_switch,False,False,False
1,risky_ps,70,69,16,5.164475,596.31249,8.518749857142858,0.0,5.098575,target_post_switch,True,True,True
1,risky_ps,71,70,32,4.09336,600.40585,8.456420422535212,0.0,4.01506,target_post_switch,True,True,True
1,risky_ps,72,71,33,3.52525,603.9311,8.387931944444444,0.0,3.44645,target_post_switch,True,True,True
1,risky_ps,73,72,34,4.2191600000000005,608.15026,8.330825479452054,0.0,4.15516,target_post_switch,True,True,True
1,risky_ps,74,73,35,4.08236,612.23262,8.273413783783784,0.0,4.00736,target_post_switch,True,True,True
1,risky_ps,75,74,36,4.25332,616.48594,8.219812533333334,0.0,4.17452,target_post_switch,True,True,True
1,risky_ps,76,75,2,5.76208,622.24802,8.18747394736842,0.0,5.69038,target_post_switch,True,True,True
1,risky_ps,77,76,9,11.41084,633.65886,8.229335844155845,6.0,5.33484,target_post_switch,True,True,False
1,risky_ps,78,77,10,17.888260000000002,651.54712,8.353168205128204,12.0,5.82306,target_post_switch,False,False,False
1,risky_ps,79,78,13,11.42714,662.97426,8.392079240506328,6.0,5.34884,target_post_switch,True,True,False
1,risky_ps,80,79,16,4.7181,667.69236,8.3461545,0.0,4.6431,target_post_switch,True,True,True
1,risky_ps,81,80,32,5.14392,672.83628,8.30662074074074,0.0,5.07912,target_post_switch,True,True,True
1,risky_ps,82,81,33,4.716740000000001,677.55302,8.262841707317072,0.0,4.65244,target_post_switch,True,True,True
1,risky_ps,83,82,34,5.211,682.76402,8.226072530120481,0.0,5.1455,target_post_switch,True,True,True
1,risky_ps,84,83,35,4.06885,686.83287,8.176581785714285,0.0,3.99385,target_post_switch,True,True,True
1,risky_ps,85,84,36,4.0813299999999995,690.9141999999999,8.128402352941176,0.0,4.00533,target_post_switch,True,True,True
1,risky_ps,86,85,2,5.0024999999999995,695.9167,8.09205465116279,0.0,4.9323,target_post_switch,True,True,True
1,risky_ps,87,86,9,18.60328,714.51998,8.212873333333334,12.0,6.52588,target_post_switch,False,False,False
1,risky_ps,88,87,10,11.35454,725.8745200000001,8.248574090909091,6.0,5.28024,target_post_switch,True,True,False
1,risky_ps,89,88,13,11.42547,737.2999900000001,8.284269550561799,6.0,5.34947,target_post_switch,True,True,False
1,risky_ps,90,89,16,5.2645100000000005,742.5645000000001,8.250716666666667,0.0,5.18951,target_post_switch,True,True,True
1,risky_ps,91,90,32,4.10226,746.6667600000001,8.20512923076923,0.0,4.02346,target_post_switch,True,True,True
1,risky_ps,92,91,33,4.21197,750.87873,8.161725326086957,0.0,4.13757,target_post_switch,True,True,True
1,risky_ps,93,92,34,4.6919699999999995,755.5707,8.124416129032259,0.0,4.61757,target_post_switch,True,True,True
1,risky_ps,94,93,35,4.85432,760.42502,8.089627872340426,0.0,4.77932,target_post_switch,True,True,True
1,risky_ps,95,94,36,4.25108,764.6761,8.049222105263159,0.0,4.17228,target_post_switch,True,True,True
1,risky_ps,96,95,2,5.653519999999999,770.32962,8.024266875,0.0,5.57912,target_post_switch,True,True,True
1,risky_ps,97,96,9,11.41084,781.74046,8.05918,6.0,5.33484,target_post_switch,True,True,False
1,risky_ps,98,97,10,12.386385,794.126845,8.103335153061224,6.0,6.311785,target_post_switch,True,True,False
1,risky_ps,99,98,13,17.19567,811.322515,8.195176919191919,12.0,5.12987,target_post_switch,False,False,False
1,risky_ps,100,99,16,4.53367,815.856185,8.15856185,0.0,4.45767,target_post_switch,True,True,True
1,direct_multistage_exp3,1,0,1,4.838705,4.838705,4.838705,0.0,4.766905,trap_pre_switch,True,True,True
1,direct_multistage_exp3,2,1,3,5.579715,10.418420000000001,5.209210000000001,0.0,5.506115,trap_pre_switch,True,True,True
1,direct_multistage_exp3,3,2,6,4.8999,15.31832,5.106106666666666,0.0,4.8245,trap_pre_switch,True,True,True
1,direct_multistage_exp3,4,3,15,4.590205,19.908525,4.97713125,0.0,4.515505,trap_pre_switch,True,True,True
1,direct_multistage_exp3,5,4,17,4.5943249999999995,24.502850000000002,4.90057,0.0,4.521725,trap_pre_switch,True,True,True
1,direct_multistage_exp3,6,5,18,6.11865,30.6215,5.103583333333334,0.0,6.04425,trap_pre_switch,True,True,True
1,direct_multistage_exp3,7,6,19,7.38435,38.00585,5.429407142857143,0.0,7.30675,trap_pre_switch,True,True,True
1,direct_multistage_exp3,8,7,20,3.4822499999999996,41.4881,5.1860125,0.0,3.42175,trap_pre_switch,True,True,True
1,direct_multistage_exp3,9,8,21,5.40381,46.89191,5.210212222222222,0.0,5.32851,trap_pre_switch,True,True,True
1,direct_multistage_exp3,10,9,22,4.718775,51.610685000000004,5.161068500000001,0.0,4.647275,trap_pre_switch,True,True,True
1,direct_multistage_exp3,11,10,1,4.896,56.506685000000004,5.136971363636364,0.0,4.8259,trap_pre_switch,True,True,True
1,direct_multistage_exp3,12,11,3,5.37556,61.882245000000005,5.156853750000001,0.0,5.30076,trap_pre_switch,True,True,True
1,direct_multistage_exp3,13,12,6,3.1794849999999997,65.06173000000001,5.004748461538463,0.0,3.119385,trap_pre_switch,True,True,True
1,direct_multistage_exp3,14,13,15,4.071770000000001,69.13350000000001,4.9381071428571435,0.0,4.00907,trap_pre_switch,True,True,True
1,direct_multistage_exp3,15,14,17,5.878125,75.01162500000001,5.000775000000001,0.0,5.803625,trap_pre_switch,True,True,True
1,direct_multistage_exp3,16,15,18,4.14377,79.15539500000001,4.947212187500001,0.0,4.08377,trap_pre_switch,True,True,True
1,direct_multistage_exp3,17,16,19,5.287990000000001,84.443385,4.967257941176471,0.0,5.21609,trap_pre_switch,True,True,True
1,direct_multistage_exp3,18,17,20,5.725975,90.16936000000001,5.009408888888889,0.0,5.652775,trap_pre_switch,True,True,True
1,direct_multistage_exp3,19,18,21,4.839875,95.00923500000002,5.0004860526315795,0.0,4.759375,trap_pre_switch,True,True,True
1,direct_multistage_exp3,20,19,22,3.8491049999999998,98.85834000000001,4.9429170000000004,0.0,3.791105,trap_pre_switch,True,True,True
1,direct_multistage_exp3,21,20,1,4.826205,103.68454500000001,4.937359285714287,0.0,4.759905,trap_pre_switch,True,True,True
1,direct_multistage_exp3,22,21,3,3.5433399999999997,107.22788500000001,4.873994772727273,0.0,3.48804,trap_pre_switch,True,True,True
1,direct_multistage_exp3,23,22,6,5.85843,113.08631500000001,4.916796304347827,0.0,5.79173,trap_pre_switch,True,True,True
1,direct_multistage_exp3,24,23,15,5.352705,118.43902000000001,4.934959166666667,0.0,5.276805,trap_pre_switch,True,True,True
1,direct_multistage_exp3,25,24,17,5.332215,123.77123500000002,4.950849400000001,0.0,5.261915,trap_pre_switch,True,True,True
1,direct_multistage_exp3,26,25,2,5.00473,128.775965,4.952921730769232,0.0,4.92733,target_post_switch,True,True,True
1,direct_multistage_exp3,27,26,9,12.17897,140.954935,5.220553148148149,6.0,6.10287,target_post_switch,True,True,False
1,direct_multistage_exp3,28,27,10,18.347085,159.30202,5.689357857142857,12.0,6.281285,target_post_switch,False,False,False
1,direct_multistage_exp3,29,28,13,11.94388,171.2459,5.905031034482759,6.0,5.86558,target_post_switch,True,True,False
1,direct_multistage_exp3,30,29,16,5.999205,177.245105,5.908170166666666,0.0,5.929505,target_post_switch,True,True,True
1,direct_multistage_exp3,31,30,32,3.4633700000000003,180.708475,5.82930564516129,0.0,3.38457,target_post_switch,True,True,True
1,direct_multistage_exp3,32,31,33,4.58866,185.297135,5.79053546875,0.0,4.52276,target_post_switch,True,True,True
1,direct_multistage_exp3,33,32,34,3.52068,188.817815,5.721751969696969,0.0,3.44968,target_post_switch,True,True,True
1,direct_multistage_exp3,34,33,35,4.19064,193.008455,5.676719264705882,0.0,4.12404,target_post_switch,True,True,True
1,direct_multistage_exp3,35,34,36,5.384745,198.3932,5.6683771428571434,0.0,5.306845,target_post_switch,True,True,True
1,direct_multistage_exp3,36,35,2,4.898549999999999,203.29175,5.646993055555556,0.0,4.81915,target_post_switch,True,True,True
1,direct_multistage_exp3,37,36,9,20.60205,223.8938,6.051183783783784,14.0,6.53645,target_post_switch,False,False,False
1,direct_multistage_exp3,38,37,10,19.948205,243.842005,6.4168948684210525,14.0,5.880205,target_post_switch,False,False,False
1,direct_multistage_exp3,39,38,13,17.93621,261.778215,6.712261923076923,12.0,5.86451,target_post_switch,False,False,False
1,direct_multistage_exp3,40,39,16,5.452,267.230215,6.6807553749999995,0.0,5.3783,target_post_switch,True,True,True
1,direct_multistage_exp3,41,40,32,4.74764,271.977855,6.6336062195121945,0.0,4.67624,target_post_switch,True,True,True
1,direct_multistage_exp3,42,41,33,4.179550000000001,276.157405,6.575176309523809,0.0,4.11305,target_post_switch,True,True,True
1,direct_multistage_exp3,43,42,34,5.775525,281.93293,6.55657976744186,0.0,5.707625,target_post_switch,True,True,True
1,direct_multistage_exp3,44,43,35,4.41344,286.34637,6.507872045454545,0.0,4.34664,target_post_switch,True,True,True
1,direct_multistage_exp3,45,44,36,4.68198,291.02835,6.467296666666666,0.0,4.60698,target_post_switch,True,True,True
1,direct_multistage_exp3,46,45,2,4.82411,295.85246,6.4315752173913046,0.0,4.75531,target_post_switch,True,True,True
1,direct_multistage_exp3,47,46,9,18.05415,313.90661,6.678864042553191,12.0,5.98275,target_post_switch,False,False,False
1,direct_multistage_exp3,48,47,10,6.13915,320.04576,6.667619999999999,0.0,6.06375,target_post_switch,True,True,True
1,direct_multistage_exp3,49,48,13,24.176090000000002,344.22184999999996,7.024935714285713,15.0,9.11429,target_post_switch,False,False,False
1,direct_multistage_exp3,50,49,16,5.3945,349.61634999999995,6.9923269999999995,0.0,5.3204,target_post_switch,True,True,True
1,direct_multistage_exp3,51,50,32,4.80558,354.42193,6.949449607843137,0.0,4.73148,target_post_switch,True,True,True
1,direct_multistage_exp3,52,51,33,3.26998,357.69190999999995,6.878690576923076,0.0,3.19928,target_post_switch,True,True,True
1,direct_multistage_exp3,53,52,34,4.06321,361.75512,6.825568301886792,0.0,3.98581,target_post_switch,True,True,True
1,direct_multistage_exp3,54,53,35,4.93424,366.68935999999997,6.790543703703703,0.0,4.86204,target_post_switch,True,True,True
1,direct_multistage_exp3,55,54,36,6.50518,373.19453999999996,6.785355272727272,0.0,6.44128,target_post_switch,True,True,True
1,direct_multistage_exp3,56,55,2,5.73104,378.92557999999997,6.766528214285714,0.0,5.66224,target_post_switch,True,True,True
1,direct_multistage_exp3,57,56,9,12.89715,391.82273,6.87408298245614,6.0,6.82115,target_post_switch,True,True,False
1,direct_multistage_exp3,58,57,10,8.280579999999999,400.10330999999996,6.898332931034482,0.0,8.20558,target_post_switch,True,True,True
1,direct_multistage_exp3,59,58,13,17.18937,417.29267999999996,7.072757288135593,12.0,5.11867,target_post_switch,False,False,False
1,direct_multistage_exp3,60,59,16,5.81406,423.10673999999995,7.051778999999999,0.0,5.75146,target_post_switch,True,True,True
1,direct_multistage_exp3,61,60,32,4.74851,427.85524999999996,7.014020491803278,0.0,4.67631,target_post_switch,True,True,True
1,direct_multistage_exp3,62,61,33,6.962015,434.81726499999996,7.013181693548386,0.0,6.898815,target_post_switch,True,True,True
1,direct_multistage_exp3,63,62,34,7.02543,441.84269499999994,7.01337611111111,0.0,6.96053,target_post_switch,True,True,True
1,direct_multistage_exp3,64,63,35,21.1246,462.9672949999999,7.233863984374999,14.0,7.0668,target_post_switch,False,False,False
1,direct_multistage_exp3,65,64,36,4.82004,467.7873349999999,7.19672823076923,0.0,4.74444,target_post_switch,True,True,True
1,direct_multistage_exp3,66,65,2,6.87125,474.6585849999999,7.191796742424241,0.0,6.79565,target_post_switch,True,True,True
1,direct_multistage_exp3,67,66,9,20.579945,495.2385299999999,7.391619850746268,14.0,6.508145,target_post_switch,False,False,False
1,direct_multistage_exp3,68,67,10,18.709545,513.9480749999999,7.5580599264705866,12.0,6.648545,target_post_switch,False,False,False
1,direct_multistage_exp3,69,68,13,17.913825,531.8618999999999,7.708143478260868,12.0,5.842325,target_post_switch,False,False,False
1,direct_multistage_exp3,70,69,16,5.38988,537.2517799999998,7.675025428571426,0.0,5.32418,target_post_switch,True,True,True
1,direct_multistage_exp3,71,70,32,17.788055,555.0398349999998,7.81746246478873,12.0,5.716455,target_post_switch,False,False,False
1,direct_multistage_exp3,72,71,33,3.48061,558.5204449999998,7.757228402777774,0.0,3.40611,target_post_switch,True,True,True
1,direct_multistage_exp3,73,72,34,5.24804,563.7684849999997,7.7228559589041055,0.0,5.17364,target_post_switch,True,True,True
1,direct_multistage_exp3,74,73,35,5.74017,569.5086549999997,7.696062905405402,0.0,5.67827,target_post_switch,True,True,True
1,direct_multistage_exp3,75,74,36,4.98428,574.4929349999998,7.659905799999997,0.0,4.91048,target_post_switch,True,True,True
1,direct_multistage_exp3,76,75,2,5.002319999999999,579.4952549999998,7.624937565789471,0.0,4.92782,target_post_switch,True,True,True
1,direct_multistage_exp3,77,76,9,17.95447,597.4497249999998,7.7590873376623355,12.0,5.88187,target_post_switch,False,False,False
1,direct_multistage_exp3,78,77,10,12.08735,609.5370749999998,7.814577884615383,6.0,6.01195,target_post_switch,True,True,False
1,direct_multistage_exp3,79,78,13,23.36161,632.8986849999999,8.011375759493669,17.0,6.29841,target_post_switch,False,False,False
1,direct_multistage_exp3,80,79,16,5.1647549999999995,638.0634399999999,7.975792999999999,0.0,5.105155,target_post_switch,True,True,True
1,direct_multistage_exp3,81,80,32,3.8712500000000003,641.9346899999999,7.925119629629629,0.0,3.79645,target_post_switch,True,True,True
1,direct_multistage_exp3,82,81,33,4.10273,646.0374199999999,7.878505121951218,0.0,4.02773,target_post_switch,True,True,True
1,direct_multistage_exp3,83,82,34,5.605099999999999,651.6425199999999,7.851114698795179,0.0,5.5268,target_post_switch,True,True,True
1,direct_multistage_exp3,84,83,35,4.08803,655.7305499999999,7.80631607142857,0.0,4.00953,target_post_switch,True,True,True
1,direct_multistage_exp3,85,84,36,4.59782,660.3283699999998,7.768569058823528,0.0,4.52412,target_post_switch,True,True,True
1,direct_multistage_exp3,86,85,2,5.6171299999999995,665.9454999999998,7.743552325581393,0.0,5.55453,target_post_switch,True,True,True
1,direct_multistage_exp3,87,86,9,12.67031,678.6158099999998,7.8001817241379285,6.0,6.59651,target_post_switch,True,True,False
1,direct_multistage_exp3,88,87,10,14.698564999999999,693.3143749999998,7.878572443181816,6.0,8.627365,target_post_switch,True,True,False
1,direct_multistage_exp3,89,88,13,23.516345,716.8307199999998,8.054277752808988,17.0,6.450545,target_post_switch,False,False,False
1,direct_multistage_exp3,90,89,16,5.2453899999999996,722.0761099999999,8.023067888888887,0.0,5.17069,target_post_switch,True,True,True
1,direct_multistage_exp3,91,90,32,3.51583,725.5919399999999,7.973537802197801,0.0,3.44113,target_post_switch,True,True,True
1,direct_multistage_exp3,92,91,33,3.52145,729.1133899999999,7.925145543478259,0.0,3.45345,target_post_switch,True,True,True
1,direct_multistage_exp3,93,92,34,5.099189999999999,734.2125799999999,7.894758924731182,0.0,5.02089,target_post_switch,True,True,True
1,direct_multistage_exp3,94,93,35,4.937539999999999,739.1501199999999,7.863299148936169,0.0,4.86344,target_post_switch,True,True,True
1,direct_multistage_exp3,95,94,36,4.24978,743.3998999999999,7.825262105263157,0.0,4.17508,target_post_switch,True,True,True
1,direct_multistage_exp3,96,95,2,5.61149,749.0113899999999,7.802201979166665,0.0,5.53649,target_post_switch,True,True,True
1,direct_multistage_exp3,97,96,9,11.40466,760.4160499999999,7.839340721649484,6.0,5.33036,target_post_switch,True,True,False
1,direct_multistage_exp3,98,97,10,14.77835,775.1944,7.91014693877551,6.0,8.70335,target_post_switch,True,True,False
1,direct_multistage_exp3,99,98,13,19.708855,794.903255,8.029325808080808,14.0,5.634955,target_post_switch,False,False,False
1,direct_multistage_exp3,100,99,16,4.52929,799.4325449999999,7.994325449999999,0.0,4.45459,target_post_switch,True,True,True
1,epsilon_exp3,1,0,1,4.46304,4.46304,4.46304,0.0,4.39304,trap_pre_switch,True,True,True
1,epsilon_exp3,2,1,3,6.511550000000001,10.974590000000001,5.4872950000000005,0.0,6.43775,trap_pre_switch,True,True,True
1,epsilon_exp3,3,2,6,5.04418,16.01877,5.33959,0.0,4.97448,trap_pre_switch,True,True,True
1,epsilon_exp3,4,3,15,5.330405,21.349175,5.33729375,0.0,5.256305,trap_pre_switch,True,True,True
1,epsilon_exp3,5,4,17,5.152385,26.501559999999998,5.300312,0.0,5.079185,trap_pre_switch,True,True,True
1,epsilon_exp3,6,5,18,5.18128,31.68284,5.280473333333333,0.0,5.11768,trap_pre_switch,True,True,True
1,epsilon_exp3,7,6,19,7.467575,39.150414999999995,5.592916428571428,0.0,7.400475,trap_pre_switch,True,True,True
1,epsilon_exp3,8,7,20,4.4509799999999995,43.601395,5.450174375,0.0,4.38608,trap_pre_switch,True,True,True
1,epsilon_exp3,9,8,21,6.429,50.030395,5.558932777777778,0.0,6.354,trap_pre_switch,True,True,True
1,epsilon_exp3,10,9,22,3.7172850000000004,53.74768,5.374768,0.0,3.652585,trap_pre_switch,True,True,True
1,epsilon_exp3,11,10,1,4.42044,58.16812,5.288010909090909,0.0,4.35454,trap_pre_switch,True,True,True
1,epsilon_exp3,12,11,3,6.503349999999999,64.67147,5.389289166666667,0.0,6.42775,trap_pre_switch,True,True,True
1,epsilon_exp3,13,12,6,5.12743,69.7989,5.369146153846154,0.0,5.05673,trap_pre_switch,True,True,True
1,epsilon_exp3,14,13,15,4.600105,74.399005,5.314214642857143,0.0,4.532005,trap_pre_switch,True,True,True
1,epsilon_exp3,15,14,17,5.865075,80.26408,5.350938666666667,0.0,5.791375,trap_pre_switch,True,True,True
1,epsilon_exp3,16,15,18,3.93011,84.19419,5.262136875,0.0,3.85631,trap_pre_switch,True,True,True
1,epsilon_exp3,17,16,19,4.34972,88.54391000000001,5.208465294117648,0.0,4.29172,trap_pre_switch,True,True,True
1,epsilon_exp3,18,17,20,7.3633,95.90721,5.328178333333334,0.0,7.2839,trap_pre_switch,True,True,True
1,epsilon_exp3,19,18,21,6.756575,102.663785,5.403357105263158,0.0,6.691375,trap_pre_switch,True,True,True
1,epsilon_exp3,20,19,22,5.336655,108.00044,5.400022,0.0,5.271555,trap_pre_switch,True,True,True
1,epsilon_exp3,21,20,1,4.838605,112.839045,5.3732878571428575,0.0,4.759405,trap_pre_switch,True,True,True
1,epsilon_exp3,22,21,3,4.42432,117.263365,5.330152954545454,0.0,4.35412,trap_pre_switch,True,True,True
1,epsilon_exp3,23,22,6,6.02525,123.288615,5.360374565217391,0.0,5.94925,trap_pre_switch,True,True,True
1,epsilon_exp3,24,23,15,5.069,128.35761499999998,5.348233958333332,0.0,5.0005,trap_pre_switch,True,True,True
1,epsilon_exp3,25,24,17,4.1714649999999995,132.52908,5.3011631999999995,0.0,4.109965,trap_pre_switch,True,True,True
1,epsilon_exp3,26,25,2,6.2610399999999995,138.79012,5.338081538461538,0.0,6.19314,target_post_switch,True,True,True
1,epsilon_exp3,27,26,9,10.71042,149.50054,5.537057037037037,6.0,4.63722,target_post_switch,True,True,False
1,epsilon_exp3,28,27,10,11.30826,160.8088,5.743171428571428,6.0,5.23936,target_post_switch,True,True,False
1,epsilon_exp3,29,28,13,7.68031,168.48910999999998,5.809969310344827,0.0,7.60151,target_post_switch,True,True,True
1,epsilon_exp3,30,29,16,21.930934999999998,190.420045,6.347334833333333,15.0,6.872235,target_post_switch,False,False,False
1,epsilon_exp3,31,30,32,5.90532,196.32536499999998,6.3330762903225795,0.0,5.84492,target_post_switch,True,True,True
1,epsilon_exp3,32,31,33,20.8873,217.212665,6.78789578125,14.0,6.8318,target_post_switch,False,False,False
